config,val_loss,val_acc,train_loss,train_acc,optimizer,scheduler
config43_epochs100_lr0.001_optSGD_schedStepLR_step30_gamma0.5,1.384450320643608,48.484848484848484,0.023661028954608188,98.50746268656717,SGD,StepLR
config44_epochs100_lr0.001_optSGD_schedReduceLROnPlateau_step20_gamma0.1,1.1850314056030427,56.56565656565657,0.024158917367458344,98.50746268656717,SGD,ReduceLROnPlateau
config45_epochs100_lr0.001_optSGD_schedReduceLROnPlateau_step20_gamma0.5,1.170119218754046,55.55555555555556,0.025797485730689556,98.75621890547264,SGD,ReduceLROnPlateau
config46_epochs100_lr0.001_optSGD_schedReduceLROnPlateau_step30_gamma0.1,1.146103761111847,52.525252525252526,0.02644735393322893,98.2587064676617,SGD,ReduceLROnPlateau
config47_epochs100_lr0.001_optSGD_schedReduceLROnPlateau_step30_gamma0.5,1.161260749354507,54.54545454545455,0.028099861450085594,98.50746268656717,SGD,ReduceLROnPlateau
config48_epochs100_lr0.0001_optAdam_schedStepLR_step20_gamma0.1,1.7681105070643954,50.505050505050505,0.02512573790898667,98.50746268656717,Adam,StepLR
config49_epochs100_lr0.0001_optAdam_schedStepLR_step20_gamma0.5,1.6669653822677304,46.464646464646464,0.02505035066411863,98.2587064676617,Adam,StepLR
config50_epochs100_lr0.0001_optAdam_schedStepLR_step30_gamma0.1,1.5071467763245707,56.56565656565657,0.024081412604917304,98.50746268656717,Adam,StepLR
config51_epochs100_lr0.0001_optAdam_schedStepLR_step30_gamma0.5,1.744614683016382,47.474747474747474,0.023871565487557807,98.50746268656717,Adam,StepLR
config52_epochs100_lr0.0001_optAdam_schedReduceLROnPlateau_step20_gamma0.1,1.3373346292611323,48.484848484848484,0.024343807456449637,98.50746268656717,Adam,ReduceLROnPlateau
config53_epochs100_lr0.0001_optAdam_schedReduceLROnPlateau_step20_gamma0.5,1.2871055461541572,51.515151515151516,0.02414779430973478,98.50746268656717,Adam,ReduceLROnPlateau
config54_epochs100_lr0.0001_optAdam_schedReduceLROnPlateau_step30_gamma0.1,1.3787751769778704,47.474747474747474,0.02515479425820916,98.2587064676617,Adam,ReduceLROnPlateau
config55_epochs100_lr0.0001_optAdam_schedReduceLROnPlateau_step30_gamma0.5,1.4111345753525242,48.484848484848484,0.026051814060899157,98.50746268656717,Adam,ReduceLROnPlateau
config56_epochs100_lr0.0001_optSGD_schedStepLR_step20_gamma0.1,1.0258079731103145,49.494949494949495,0.27570506411405343,98.50746268656717,SGD,StepLR
config57_epochs100_lr0.0001_optSGD_schedStepLR_step20_gamma0.5,0.9379990179129322,60.60606060606061,0.07234850966960044,98.75621890547264,SGD,StepLR
config58_epochs100_lr0.0001_optSGD_schedStepLR_step30_gamma0.1,1.006378791548989,48.484848484848484,0.1124901986537288,98.50746268656717,SGD,StepLR
config59_epochs100_lr0.0001_optSGD_schedStepLR_step30_gamma0.5,0.9760253597991635,52.525252525252526,0.05725086654596661,98.50746268656717,SGD,StepLR
config60_epochs100_lr0.0001_optSGD_schedReduceLROnPlateau_step20_gamma0.1,0.9118619302306512,57.57575757575758,0.08687489557622084,98.2587064676617,SGD,ReduceLROnPlateau
config61_epochs100_lr0.0001_optSGD_schedReduceLROnPlateau_step20_gamma0.5,1.0164751001078673,51.515151515151516,0.12026657149269807,98.75621890547264,SGD,ReduceLROnPlateau
config62_epochs100_lr0.0001_optSGD_schedReduceLROnPlateau_step30_gamma0.1,0.8844814824335503,57.57575757575758,0.0648765985052384,98.00995024875621,SGD,ReduceLROnPlateau
config63_epochs100_lr0.0001_optSGD_schedReduceLROnPlateau_step30_gamma0.5,0.9816695367447054,51.515151515151516,0.1059582357975974,98.00995024875621,SGD,ReduceLROnPlateau
