config,val_loss,val_acc,train_loss,train_acc,optimizer,scheduler,accuracy,precision,recall,f1_macro,f1_Health,f1_Rust,f1_Other
config44_epochs100_lr0.001_optSGD_schedReduceLROnPlateau_step20_gamma0.1,0.8512286751559286,55.55555555555556,0.6794384065552137,66.91542288557214,SGD,ReduceLROnPlateau,0.6060606060606061,0.5905405405405405,0.6060606060606061,0.5898238747553816,0.4,0.6571428571428571,0.7123287671232876
config45_epochs100_lr0.001_optSGD_schedReduceLROnPlateau_step20_gamma0.5,0.8034506393502457,64.64646464646465,0.6953266182942177,68.65671641791045,SGD,ReduceLROnPlateau,0.6262626262626263,0.6455505279034691,0.6262626262626263,0.631461337380892,0.5,0.7164179104477612,0.6779661016949152
config46_epochs100_lr0.001_optSGD_schedReduceLROnPlateau_step30_gamma0.1,0.8668386903074052,55.55555555555556,0.7780414443110946,63.930348258706466,SGD,ReduceLROnPlateau,0.5757575757575758,0.5578703703703703,0.5757575757575758,0.5490196078431372,0.3137254901960784,0.6666666666666666,0.6666666666666666
config47_epochs100_lr0.001_optSGD_schedReduceLROnPlateau_step30_gamma0.5,0.8568998319332046,57.57575757575758,0.7385904175132069,67.66169154228855,SGD,ReduceLROnPlateau,0.5959595959595959,0.5687830687830687,0.5959595959595959,0.5675381263616558,0.3137254901960784,0.6666666666666666,0.7222222222222222
config48_epochs100_lr0.0001_optAdam_schedStepLR_step20_gamma0.1,0.7923707528547808,67.67676767676768,0.8089411590822894,61.691542288557216,Adam,StepLR,0.5959595959595959,0.5668337510442774,0.5959595959595959,0.5689177801853859,0.3076923076923077,0.6666666666666666,0.7323943661971831
config49_epochs100_lr0.0001_optAdam_schedStepLR_step20_gamma0.5,0.7746858196427123,62.62626262626262,0.6268716248410258,71.64179104477611,Adam,StepLR,0.5757575757575758,0.564373897707231,0.5757575757575757,0.564973544973545,0.36666666666666664,0.6933333333333334,0.6349206349206349
config50_epochs100_lr0.0001_optAdam_schedStepLR_step30_gamma0.1,0.7976735202652036,66.66666666666667,0.7313174279174994,64.92537313432835,Adam,StepLR,0.6464646464646465,0.6328118584216145,0.6464646464646465,0.6302436824175954,0.43636363636363634,0.7246376811594203,0.7297297297297297
config51_epochs100_lr0.0001_optAdam_schedStepLR_step30_gamma0.5,0.8331603880482491,63.63636363636363,0.7064209233469038,65.92039800995025,Adam,StepLR,0.6060606060606061,0.6088669950738916,0.6060606060606061,0.6062618595825428,0.47058823529411764,0.6129032258064516,0.7352941176470589
config52_epochs100_lr0.0001_optAdam_schedReduceLROnPlateau_step20_gamma0.1,0.8581284517892683,58.58585858585859,0.7663611914981064,64.67661691542288,Adam,ReduceLROnPlateau,0.5757575757575758,0.56417559049138,0.5757575757575758,0.5679095270413672,0.39344262295081966,0.6060606060606061,0.704225352112676
config53_epochs100_lr0.0001_optAdam_schedReduceLROnPlateau_step20_gamma0.5,0.860441017331499,58.58585858585859,0.7670499697253479,65.17412935323384,Adam,ReduceLROnPlateau,0.5454545454545454,0.5,0.5454545454545454,0.5109187487704112,0.19607843137254902,0.6410256410256411,0.6956521739130435
config54_epochs100_lr0.0001_optAdam_schedReduceLROnPlateau_step30_gamma0.1,0.8090981699601568,60.60606060606061,0.7324000422041215,64.42786069651741,Adam,ReduceLROnPlateau,0.6262626262626263,0.6197668256491786,0.6262626262626262,0.6212357416663754,0.45901639344262296,0.6285714285714286,0.7761194029850746
config55_epochs100_lr0.0001_optAdam_schedReduceLROnPlateau_step30_gamma0.5,0.8154494110682998,59.5959595959596,0.8042481491221717,60.69651741293532,Adam,ReduceLROnPlateau,0.5959595959595959,0.591321044546851,0.5959595959595959,0.5904212515906879,0.4262295081967213,0.6575342465753424,0.6875
config56_epochs100_lr0.0001_optSGD_schedStepLR_step20_gamma0.1,0.8802064678283653,52.525252525252526,0.8381062437645832,58.70646766169154,SGD,StepLR,0.6060606060606061,0.5915319881943759,0.6060606060606061,0.5844113344113344,0.38461538461538464,0.6388888888888888,0.7297297297297297
config57_epochs100_lr0.0001_optSGD_schedStepLR_step20_gamma0.5,0.8397947084723096,65.65656565656566,0.6669697467960528,70.14925373134328,SGD,StepLR,0.5656565656565656,0.5509501097736392,0.5656565656565656,0.5567665186945833,0.32786885245901637,0.6567164179104478,0.6857142857142857
config58_epochs100_lr0.0001_optSGD_schedStepLR_step30_gamma0.1,0.8653203224894976,61.61616161616162,0.7442169690606606,65.42288557213931,SGD,StepLR,0.5757575757575758,0.5681574239713775,0.5757575757575757,0.5658142531469917,0.3728813559322034,0.6578947368421053,0.6666666666666666
config59_epochs100_lr0.0001_optSGD_schedStepLR_step30_gamma0.5,0.8511573344168036,62.62626262626262,0.6949785096728387,69.65174129353234,SGD,StepLR,0.6161616161616161,0.6054773260655614,0.6161616161616161,0.6090274622205133,0.4262295081967213,0.7142857142857143,0.6865671641791045
config60_epochs100_lr0.0001_optSGD_schedReduceLROnPlateau_step20_gamma0.1,0.9393968389491842,56.56565656565657,0.7878467568117588,62.43781094527363,SGD,ReduceLROnPlateau,0.5757575757575758,0.565967365967366,0.5757575757575758,0.566892514651976,0.4067796610169492,0.6363636363636364,0.6575342465753424
config61_epochs100_lr0.0001_optSGD_schedReduceLROnPlateau_step20_gamma0.5,0.8893479921601035,50.505050505050505,0.786229363424861,64.42786069651741,SGD,ReduceLROnPlateau,0.5858585858585859,0.5713514555619819,0.5858585858585859,0.5755503442723473,0.3728813559322034,0.647887323943662,0.7058823529411765
config62_epochs100_lr0.0001_optSGD_schedReduceLROnPlateau_step30_gamma0.1,0.8481576704617703,63.63636363636363,0.783078167568985,61.44278606965174,SGD,ReduceLROnPlateau,0.6060606060606061,0.598968105065666,0.6060606060606061,0.5979632827090454,0.4067796610169492,0.6486486486486487,0.7384615384615385
config63_epochs100_lr0.0001_optSGD_schedReduceLROnPlateau_step30_gamma0.5,0.966427688797315,54.54545454545455,0.8021598740003595,62.18905472636816,SGD,ReduceLROnPlateau,0.494949494949495,0.48327257537783863,0.494949494949495,0.4874629462484461,0.29508196721311475,0.5757575757575758,0.5915492957746479
